2024-03-23 00:26:21.744749,999,1002
2024-03-23 00:26:21.745315,999,1001
2024-03-23 00:26:22.240931,999,1001
2024-03-23 00:26:22.364935,999,1001
2024-03-23 00:26:22.479089,999,1001
2024-03-23 00:26:22.582576,999,1001
2024-03-23 00:26:22.903832,999,1001
2024-03-23 00:26:23.048896,999,1001
2024-03-23 00:26:23.359937,999,1001
2024-03-23 00:26:23.474009,999,1001
2024-03-23 00:26:23.484494,999,1001
2024-03-23 00:26:23.505335,999,1002
2024-03-23 00:26:23.506066,999,1001
2024-03-23 00:26:23.536240,999,1001
2024-03-23 00:26:23.971450,999,1000
2024-03-23 00:26:24.075209,999,1000
2024-03-23 00:26:24.334631,999,1000
2024-03-23 00:26:24.614650,999,1000
2024-03-23 00:26:24.729072,998,1000
2024-03-23 00:26:24.729777,999,1000
2024-03-23 00:26:24.801122,999,1000
2024-03-23 00:26:24.801205,999,1000
2024-03-23 00:26:25.152772,998,999
2024-03-23 00:26:25.153540,998,999
2024-03-23 00:26:25.154452,998,999
2024-03-23 00:26:25.155250,998,999
2024-03-23 00:26:25.155965,998,999
2024-03-23 00:26:25.156640,998,999
2024-03-23 00:26:25.157412,998,999
2024-03-23 00:26:25.158414,998,1000
2024-03-23 00:26:25.158911,999,1000
2024-03-23 00:26:25.214963,999,1000
2024-03-23 00:26:25.298097,999,1001
2024-03-23 00:26:25.380917,999,1001
2024-03-23 00:26:25.806355,999,1001
2024-03-23 00:26:25.961701,999,1001
2024-03-23 00:26:25.982143,999,1001
2024-03-23 00:26:26.479324,999,1001
2024-03-23 00:26:27.370546,999,1001
2024-03-23 00:26:27.785213,999,1001
2024-03-23 00:26:27.909670,999,1001
2024-03-23 00:26:28.002835,999,1002
2024-03-23 00:26:28.003427,999,1001
2024-03-23 00:26:28.158087,999,1001
2024-03-23 00:26:28.458624,999,1001
2024-03-23 00:26:28.624332,999,1001
2024-03-23 00:26:28.676066,999,1001
2024-03-23 00:26:28.696756,999,1001
2024-03-23 00:26:28.800445,998,1001
2024-03-23 00:26:28.801046,999,1001
2024-03-23 00:26:29.038820,999,1001
2024-03-23 00:26:29.049139,999,1001
2024-03-23 00:26:29.226064,999,1001
2024-03-23 00:26:29.961038,998,1001
2024-03-23 00:26:29.961633,999,1001
2024-03-23 00:26:30.147434,999,1002
2024-03-23 00:26:30.147988,999,1001
2024-03-23 00:26:30.198922,1000,1001
2024-03-23 00:26:30.437643,1000,1001
2024-03-23 00:26:30.582464,999,1000
2024-03-23 00:26:30.582536,999,1000
2024-03-23 00:26:30.634195,999,1001
2024-03-23 00:26:30.955172,999,1001
2024-03-23 00:26:31.089892,999,1001
2024-03-23 00:26:31.121091,999,1001
2024-03-23 00:26:31.152148,999,1001
2024-03-23 00:26:31.690497,999,1001
2024-03-23 00:26:31.856632,1001,1002
2024-03-23 00:26:31.857488,1001,1002
2024-03-23 00:26:31.858350,999,1002
2024-03-23 00:26:31.858898,999,1001
2024-03-23 00:26:32.851181,999,1001
2024-03-23 00:26:32.944348,999,1001
2024-03-23 00:26:33.980522,999,1001
2024-03-23 00:26:34.177606,999,1001
2024-03-23 00:26:34.240222,999,1001
2024-03-23 00:26:35.007330,999,1001
2024-03-23 00:26:35.162900,1001,1002
2024-03-23 00:26:35.163740,1001,1002
2024-03-23 00:26:35.164662,1001,1002
2024-03-23 00:26:35.165356,999,1002
2024-03-23 00:26:35.165894,999,1001
2024-03-23 00:26:35.173114,999,1001
2024-03-23 00:26:35.441765,999,1001
2024-03-23 00:26:35.731502,999,1001
2024-03-23 00:26:35.897270,998,1001
2024-03-23 00:26:35.897853,999,1001
2024-03-23 00:26:35.917813,999,1001
2024-03-23 00:26:36.000827,999,1001
2024-03-23 00:26:36.197744,999,1001
2024-03-23 00:26:36.652340,999,1001
2024-03-23 00:26:36.849162,999,1001
2024-03-23 00:26:36.869819,999,1000
2024-03-23 00:26:37.356860,999,1000
2024-03-23 00:26:37.491322,999,1000
2024-03-23 00:26:37.823044,999,1000
2024-03-23 00:26:37.999332,999,1000
2024-03-23 00:26:38.113415,999,1000
2024-03-23 00:26:38.279052,999,1000
2024-03-23 00:26:38.330937,999,1000
2024-03-23 00:26:38.383087,999,1000
2024-03-23 00:26:38.455772,999,1001
2024-03-23 00:26:38.548817,999,1001
2024-03-23 00:26:38.922224,999,1001
2024-03-23 00:26:39.067887,999,1001
2024-03-23 00:26:39.223053,999,1001
2024-03-23 00:26:39.285492,999,1001
2024-03-23 00:26:39.337121,999,1001
2024-03-23 00:26:39.617303,999,1001
2024-03-23 00:26:39.627743,999,1001
2024-03-23 00:26:39.835881,999,1001
2024-03-23 00:26:39.990794,999,1001
2024-03-23 00:26:40.322396,999,1001
2024-03-23 00:26:40.416057,999,1001
2024-03-23 00:26:40.571028,999,1001
2024-03-23 00:26:40.612377,999,1001
2024-03-23 00:26:40.653798,999,1001
2024-03-23 00:26:40.840850,999,1001
2024-03-23 00:26:40.965055,999,1001
2024-03-23 00:26:41.151783,999,1001
2024-03-23 00:26:41.307005,999,1001
2024-03-23 00:26:41.504495,998,1001
2024-03-23 00:26:41.505091,999,1001
2024-03-23 00:26:41.514512,1001,1002
2024-03-23 00:26:41.515178,1001,1002
2024-03-23 00:26:41.515910,1001,1002
2024-03-23 00:26:41.516610,1001,1002
2024-03-23 00:26:41.517377,999,1002
2024-03-23 00:26:41.517850,999,1001
2024-03-23 00:26:41.918658,999,1001
2024-03-23 00:26:41.960167,999,1001
2024-03-23 00:26:42.146743,1000,1001
2024-03-23 00:26:42.291949,1000,1001
2024-03-23 00:26:42.489472,1000,1001
2024-03-23 00:26:42.748862,1000,1001
2024-03-23 00:26:43.319042,1000,1002
2024-03-23 00:26:43.319683,1000,1001
2024-03-23 00:26:43.339733,1000,1002
2024-03-23 00:26:43.340469,1000,1001
2024-03-23 00:26:43.391527,1000,1001
2024-03-23 00:26:43.909629,999,1001
2024-03-23 00:26:44.147763,999,1001
2024-03-23 00:26:44.241541,1001,1002
2024-03-23 00:26:44.241820,1001,1002
2024-03-23 00:26:44.242323,1001,1002
2024-03-23 00:26:44.242782,1001,1002
2024-03-23 00:26:44.243230,1001,1002
2024-03-23 00:26:44.243650,1000,1002
2024-03-23 00:26:44.243885,1000,1001
2024-03-23 00:26:44.244131,1000,1001
2024-03-23 00:26:44.303821,1000,1001
2024-03-23 00:26:44.448584,1000,1001
2024-03-23 00:26:44.510760,1000,1001
2024-03-23 00:26:44.832501,1000,1001
2024-03-23 00:26:45.050281,1000,1001
2024-03-23 00:26:45.071225,1000,1002
2024-03-23 00:26:45.071830,1000,1001
2024-03-23 00:26:45.382216,1001,1002
2024-03-23 00:26:45.383048,1000,1002
2024-03-23 00:26:45.383669,1000,1001
2024-03-23 00:26:45.392411,1000,1001
2024-03-23 00:26:45.506390,1000,1001
2024-03-23 00:26:45.755088,1000,1001
2024-03-23 00:26:46.325547,1000,1001
2024-03-23 00:26:46.698509,1000,1001
2024-03-23 00:26:46.719179,999,1001
2024-03-23 00:26:46.739814,999,1001
2024-03-23 00:26:47.134210,1000,1001
2024-03-23 00:26:47.227330,1000,1001
2024-03-23 00:26:47.351692,1000,1001
2024-03-23 00:26:47.434816,1000,1001
2024-03-23 00:26:47.444971,1000,1001
2024-03-23 00:26:47.704687,1000,1001
2024-03-23 00:26:47.787568,1000,1001
2024-03-23 00:26:48.057908,999,1001
2024-03-23 00:26:48.316447,999,1001
2024-03-23 00:26:48.679170,999,1001
2024-03-23 00:26:48.803700,999,1001
2024-03-23 00:26:48.927876,999,1001
2024-03-23 00:26:49.052322,999,1001
2024-03-23 00:26:49.280353,999,1000
2024-03-23 00:26:49.352725,999,1000
2024-03-23 00:26:49.560166,999,1000
2024-03-23 00:26:49.570386,999,1000
2024-03-23 00:26:49.684499,999,1000
2024-03-23 00:26:50.130199,999,1000
2024-03-23 00:26:50.296154,999,1000
2024-03-23 00:26:50.316697,999,1001
2024-03-23 00:26:50.409912,999,1001
2024-03-23 00:26:50.606914,999,1001
2024-03-23 00:26:51.031979,999,1001
2024-03-23 00:26:51.083597,999,1001
2024-03-23 00:26:51.207986,999,1001
2024-03-23 00:26:51.259772,999,1001
2024-03-23 00:26:51.301133,999,1001
2024-03-23 00:26:51.632853,999,1001
2024-03-23 00:26:51.891877,999,1001
2024-03-23 00:26:51.964288,999,1001
2024-03-23 00:26:52.036814,999,1001
2024-03-23 00:26:53.051986,999,1001
2024-03-23 00:26:53.093378,999,1001
2024-03-23 00:26:53.124404,999,1001
2024-03-23 00:26:53.145131,999,1001
2024-03-23 00:26:53.248658,999,1001
2024-03-23 00:26:53.497476,999,1001
2024-03-23 00:26:53.704966,999,1001
2024-03-23 00:26:53.715141,999,1001
2024-03-23 00:26:53.974013,999,1001
2024-03-23 00:26:54.170773,999,1001
2024-03-23 00:26:54.585343,999,1001
2024-03-23 00:26:55.300966,999,1001
2024-03-23 00:26:55.363017,999,1001
2024-03-23 00:26:55.684746,999,1001
2024-03-23 00:26:55.705389,999,1001
2024-03-23 00:26:55.954005,999,1001
2024-03-23 00:26:56.390487,999,1001
2024-03-23 00:26:56.462863,999,1001
2024-03-23 00:26:56.556315,999,1001
2024-03-23 00:26:56.628793,999,1001
2024-03-23 00:26:56.659863,998,999
2024-03-23 00:26:56.660653,998,1001
2024-03-23 00:26:56.661250,999,1001
2024-03-23 00:26:56.701444,999,1002
2024-03-23 00:26:56.701955,999,1001
2024-03-23 00:26:56.805444,999,1001
2024-03-23 00:26:56.991696,999,1001
2024-03-23 00:26:57.178207,999,1001
2024-03-23 00:26:57.323299,999,1001
2024-03-23 00:26:57.510064,998,1001
2024-03-23 00:26:57.510669,999,1001
2024-03-23 00:26:57.551247,999,1001
2024-03-23 00:26:57.789462,999,1000
2024-03-23 00:26:57.820432,999,1000
2024-03-23 00:26:58.183565,999,1000
2024-03-23 00:26:58.359857,999,1000
2024-03-23 00:26:58.929861,999,1000
2024-03-23 00:26:59.075057,999,1000
2024-03-23 00:26:59.095547,999,1000
2024-03-23 00:26:59.292562,999,1000
2024-03-23 00:26:59.313370,999,1001
2024-03-23 00:26:59.323632,999,1001
2024-03-23 00:26:59.354718,999,1001
2024-03-23 00:26:59.416922,999,1001
2024-03-23 00:26:59.458205,999,1001
2024-03-23 00:26:59.592931,999,1001
2024-03-23 00:26:59.789906,999,1001
2024-03-23 00:26:59.810447,999,1000
2024-03-23 00:26:59.872494,999,1000
2024-03-23 00:26:59.997010,999,1000
2024-03-23 00:27:00.100544,999,1000
2024-03-23 00:27:00.173020,999,1000
2024-03-23 00:27:00.204188,999,1000
2024-03-23 00:27:00.660574,999,1000
2024-03-23 00:27:00.691618,999,1000
2024-03-23 00:27:01.075104,999,1000
2024-03-23 00:27:01.240938,999,1000
2024-03-23 00:27:01.356047,999,1000
2024-03-23 00:27:01.397878,999,1000
2024-03-23 00:27:01.866981,999,1000
2024-03-23 00:27:01.992161,999,1000
2024-03-23 00:27:02.232999,999,1000
2024-03-23 00:27:02.243695,999,1001
2024-03-23 00:27:02.575990,999,1001
2024-03-23 00:27:02.886593,999,1001
2024-03-23 00:27:02.897223,999,1001
2024-03-23 00:27:02.990656,998,1001
2024-03-23 00:27:02.991345,999,1001
2024-03-23 00:27:03.114578,999,1001
2024-03-23 00:27:03.653175,999,1001
2024-03-23 00:27:03.953525,999,1001
2024-03-23 00:27:04.036779,999,1001
2024-03-23 00:27:04.388866,999,1001
2024-03-23 00:27:04.440917,999,1001
2024-03-23 00:27:04.492549,999,1001
2024-03-23 00:27:04.637619,998,1001
2024-03-23 00:27:04.638346,999,1001
2024-03-23 00:27:04.948186,999,1001
2024-03-23 00:27:04.989603,999,1001
2024-03-23 00:27:05.072675,999,1001
2024-03-23 00:27:05.497080,999,1001
2024-03-23 00:27:05.528203,999,1001
2024-03-23 00:27:05.621467,999,1001
2024-03-23 00:27:05.704215,999,1001
2024-03-23 00:27:05.859617,999,1001
2024-03-23 00:27:05.911530,999,1001
2024-03-23 00:27:06.056455,999,1001
2024-03-23 00:27:06.233037,998,1001
2024-03-23 00:27:06.233645,999,1001
2024-03-23 00:27:06.264073,999,1001
2024-03-23 00:27:06.316228,999,1001
2024-03-23 00:27:07.425780,999,1001
2024-03-23 00:27:07.975078,999,1001
2024-03-23 00:27:08.213206,999,1000
2024-03-23 00:27:08.327291,998,1000
2024-03-23 00:27:08.328025,999,1000
2024-03-23 00:27:08.554966,999,1000
2024-03-23 00:27:08.793157,999,1000
2024-03-23 00:27:08.803637,999,1000
2024-03-23 00:27:08.865782,999,1000
2024-03-23 00:27:08.865946,998,1000
2024-03-23 00:27:08.866627,999,1000
2024-03-23 00:27:08.969168,999,1000
2024-03-23 00:27:09.197845,998,1000
2024-03-23 00:27:09.198444,999,1000
2024-03-23 00:27:09.373822,999,1000
2024-03-23 00:27:09.519259,998,1000
2024-03-23 00:27:09.519897,999,1000
2024-03-23 00:27:09.715994,999,1000
2024-03-23 00:27:09.850609,999,1000
2024-03-23 00:27:09.985190,999,1000
2024-03-23 00:27:10.482992,999,1001
2024-03-23 00:27:10.596687,999,1001
2024-03-23 00:27:10.648595,999,1001
2024-03-23 00:27:10.897650,999,1001
2024-03-23 00:27:11.364163,999,1001
2024-03-23 00:27:11.374501,999,1001
2024-03-23 00:27:11.592090,999,1000
2024-03-23 00:27:11.612758,999,1000
2024-03-23 00:27:12.017212,999,1000
2024-03-23 00:27:12.193891,999,1000
2024-03-23 00:27:12.504758,999,1001
2024-03-23 00:27:12.701731,999,1001
2024-03-23 00:27:12.991882,999,1001
2024-03-23 00:27:13.157786,999,1001
2024-03-23 00:27:13.199000,999,1001
2024-03-23 00:27:13.385674,999,1001
2024-03-23 00:27:13.479051,998,1001
2024-03-23 00:27:13.479713,999,1001
2024-03-23 00:27:13.489200,999,1001
2024-03-23 00:27:13.613704,999,1001
2024-03-23 00:27:13.810457,999,1001
2024-03-23 00:27:13.851591,999,1001
2024-03-23 00:27:14.152470,999,1001
2024-03-23 00:27:14.287158,999,1001
2024-03-23 00:27:14.412022,999,1001
2024-03-23 00:27:14.754129,999,1001
2024-03-23 00:27:14.774954,999,1001
2024-03-23 00:27:14.909685,999,1001
2024-03-23 00:27:14.971767,999,1001
2024-03-23 00:27:15.075490,999,1001
2024-03-23 00:27:15.137664,999,1001
2024-03-23 00:27:15.448883,999,1001
2024-03-23 00:27:15.635704,999,1001
2024-03-23 00:27:15.697903,999,1001
2024-03-23 00:27:15.708475,999,1001
2024-03-23 00:27:15.781053,999,1001
2024-03-23 00:27:15.812288,999,1001
2024-03-23 00:27:15.978456,999,1000
2024-03-23 00:27:15.978647,999,1000
2024-03-23 00:27:16.435193,1000,1001
2024-03-23 00:27:16.486765,999,1001
2024-03-23 00:27:16.601053,999,1001
2024-03-23 00:27:16.798165,999,1001
2024-03-23 00:27:16.860436,999,1001
2024-03-23 00:27:16.953689,999,1001
2024-03-23 00:27:17.088663,999,1001
2024-03-23 00:27:17.119881,999,1001
2024-03-23 00:27:17.410047,999,1001
2024-03-23 00:27:18.031856,999,1001
2024-03-23 00:27:18.063002,999,1001
2024-03-23 00:27:18.208254,999,1001
2024-03-23 00:27:18.218611,999,1001
2024-03-23 00:27:18.218826,999,1001
2024-03-23 00:27:18.394976,999,1001
2024-03-23 00:27:18.498718,999,1001
2024-03-23 00:27:18.509028,999,1001
2024-03-23 00:27:18.622872,999,1001
2024-03-23 00:27:18.623040,999,1001
2024-03-23 00:27:18.881871,999,1001
2024-03-23 00:27:19.057946,999,1001
2024-03-23 00:27:19.327335,999,1001
2024-03-23 00:27:19.627930,999,1001
2024-03-23 00:27:19.752296,999,1001
2024-03-23 00:27:19.793668,999,1001
2024-03-23 00:27:19.804241,999,1001
2024-03-23 00:27:20.239466,999,1001
2024-03-23 00:27:20.249652,999,1001
2024-03-23 00:27:20.436101,999,1001
2024-03-23 00:27:20.643343,999,1001
2024-03-23 00:27:20.778326,999,1001
2024-03-23 00:27:20.799022,999,1001
2024-03-23 00:27:21.120759,999,1001
2024-03-23 00:27:21.712149,999,1001
2024-03-23 00:27:21.763529,999,1001
2024-03-23 00:27:22.208998,999,1001
2024-03-23 00:27:22.240003,999,1001
2024-03-23 00:27:22.509226,999,1001
2024-03-23 00:27:22.561120,999,1001
2024-03-23 00:27:22.861106,999,1001
2024-03-23 00:27:23.255186,999,1001
2024-03-23 00:27:23.431158,999,1001
2024-03-23 00:27:23.659311,999,1001
2024-03-23 00:27:23.876743,999,1001
2024-03-23 00:27:24.291333,999,1001
2024-03-23 00:27:24.405504,999,1001
2024-03-23 00:27:24.591979,999,1001
2024-03-23 00:27:24.706026,999,1001
2024-03-23 00:27:25.743151,999,1001
2024-03-23 00:27:25.888417,999,1002
2024-03-23 00:27:25.889020,999,1001
2024-03-23 00:27:25.919338,999,1001
2024-03-23 00:27:26.064836,999,1001
2024-03-23 00:27:26.209922,999,1001
2024-03-23 00:27:26.614382,999,1001
2024-03-23 00:27:26.635217,999,1001
2024-03-23 00:27:26.728496,999,1001
2024-03-23 00:27:27.008310,999,1001
2024-03-23 00:27:27.111968,999,1001
2024-03-23 00:27:27.495487,999,1001
2024-03-23 00:27:27.713297,998,1001
2024-03-23 00:27:27.713634,999,1001
2024-03-23 00:27:27.713956,999,1001
2024-03-23 00:27:27.879447,999,1001
2024-03-23 00:27:28.034797,999,1001
2024-03-23 00:27:28.138411,999,1001
2024-03-23 00:27:28.667321,999,1001
2024-03-23 00:27:28.802314,998,1001
2024-03-23 00:27:28.803208,999,1001
2024-03-23 00:27:29.351159,999,1001
2024-03-23 00:27:29.704163,999,1001
2024-03-23 00:27:29.828340,999,1001
2024-03-23 00:27:29.880017,999,1001
2024-03-23 00:27:30.139232,999,1001
2024-03-23 00:27:30.170619,999,1001
2024-03-23 00:27:30.201774,998,1001
2024-03-23 00:27:30.202449,999,1001
2024-03-23 00:27:30.253535,999,1001
2024-03-23 00:27:30.274152,999,1001
2024-03-23 00:27:30.336520,999,1001
2024-03-23 00:27:30.429639,999,1001
2024-03-23 00:27:30.802514,999,1001
2024-03-23 00:27:31.258007,999,1001
2024-03-23 00:27:31.330713,999,1001
2024-03-23 00:27:31.330792,999,1001
2024-03-23 00:27:31.413785,999,1001
2024-03-23 00:27:32.689225,999,1001
2024-03-23 00:27:32.927323,999,1001
2024-03-23 00:27:33.020558,999,1001
2024-03-23 00:27:33.217665,999,1001
2024-03-23 00:27:33.238203,999,1001
2024-03-23 00:27:33.290087,999,1001
2024-03-23 00:27:33.611403,999,1001
2024-03-23 00:27:34.005428,999,1001
2024-03-23 00:27:34.025930,999,1001
2024-03-23 00:27:34.783057,999,1001
2024-03-23 00:27:35.363176,999,1001
2024-03-23 00:27:35.663780,999,1001
2024-03-23 00:27:35.850117,999,1001
2024-03-23 00:27:35.953917,999,1001
2024-03-23 00:27:36.151072,999,1001
2024-03-23 00:27:36.171704,999,1001
2024-03-23 00:27:36.461779,999,1001
2024-03-23 00:27:36.607242,1000,1001
2024-03-23 00:27:36.679470,1000,1001
2024-03-23 00:27:36.710465,1000,1001
2024-03-23 00:27:36.731295,1000,1001
2024-03-23 00:27:37.021743,1000,1001
2024-03-23 00:27:37.156196,1000,1001
2024-03-23 00:27:37.322111,1000,1001
2024-03-23 00:27:37.353249,1000,1001
2024-03-23 00:27:37.871578,1000,1001
2024-03-23 00:27:37.881988,999,1001
2024-03-23 00:27:38.141208,999,1001
2024-03-23 00:27:38.638593,999,1001
2024-03-23 00:27:38.721434,999,1001
2024-03-23 00:27:38.804369,999,1001
2024-03-23 00:27:38.814658,999,1001
2024-03-23 00:27:38.856293,999,1001
2024-03-23 00:27:39.011901,999,1002
2024-03-23 00:27:39.012492,999,1001
2024-03-23 00:27:39.094544,999,1002
2024-03-23 00:27:39.095209,999,1001
2024-03-23 00:27:39.208532,999,1001
2024-03-23 00:27:39.675062,999,1001
2024-03-23 00:27:39.716382,1000,1001
2024-03-23 00:27:39.799431,999,1000
2024-03-23 00:27:39.851058,999,1001
2024-03-23 00:27:40.783860,999,1001
2024-03-23 00:27:40.804493,999,1001
2024-03-23 00:27:40.846151,999,1001
2024-03-23 00:27:40.928857,999,1001
2024-03-23 00:27:41.488305,999,1001
2024-03-23 00:27:41.508987,999,1001
2024-03-23 00:27:41.851058,999,1001
2024-03-23 00:27:41.933934,999,1001
2024-03-23 00:27:42.017022,999,1001
2024-03-23 00:27:42.131600,999,1001
2024-03-23 00:27:42.255374,999,1001
2024-03-23 00:27:43.032453,999,1001
2024-03-23 00:27:43.498390,999,1001
2024-03-23 00:27:43.778041,999,1001
2024-03-23 00:27:44.130225,999,1001
2024-03-23 00:27:44.389344,999,1001
2024-03-23 00:27:44.420348,999,1001
2024-03-23 00:27:44.430989,998,1001
2024-03-23 00:27:44.431630,999,1001
2024-03-23 00:27:44.441318,999,1001
2024-03-23 00:27:44.513581,999,1001
2024-03-23 00:27:44.523991,999,1001
2024-03-23 00:27:45.021689,999,1001
2024-03-23 00:27:45.301719,999,1001
2024-03-23 00:27:45.675549,999,1000
2024-03-23 00:27:45.820512,999,1000
2024-03-23 00:27:46.100615,0,1000
2024-03-23 00:27:46.110603,0,1000
2024-03-23 00:27:46.121387,0,1000
2024-03-23 00:27:46.131315,0,1000
2024-03-23 00:27:46.141673,0,1000
2024-03-23 00:27:46.152242,998,1000
2024-03-23 00:27:46.152877,999,1000
2024-03-23 00:27:46.681368,999,1000
2024-03-23 00:27:46.878093,999,1000
2024-03-23 00:27:46.992208,999,1001
2024-03-23 00:27:47.541946,999,1001
2024-03-23 00:27:48.194884,999,1001
2024-03-23 00:27:50.050200,999,1001
2024-03-23 00:27:50.102031,999,1001
2024-03-23 00:27:50.143522,999,1001
2024-03-23 00:27:50.153855,999,1001
2024-03-23 00:27:50.371276,999,1001
2024-03-23 00:27:50.423044,999,1001
2024-03-23 00:27:50.733836,999,1001
2024-03-23 00:27:50.775466,999,1001
2024-03-23 00:27:51.035156,999,1001
2024-03-23 00:27:51.719393,999,1001
2024-03-23 00:27:51.864692,999,1001
2024-03-23 00:27:52.269300,999,1001
2024-03-23 00:27:52.404036,999,1001
2024-03-23 00:27:52.756549,999,1001
2024-03-23 00:27:52.828801,999,1001
2024-03-23 00:27:52.932530,999,1001
2024-03-23 00:27:53.191393,999,1001
2024-03-23 00:27:53.408872,999,1001
2024-03-23 00:27:53.574642,999,1001
2024-03-23 00:27:53.585010,999,1001
2024-03-23 00:27:53.802577,999,1001
2024-03-23 00:27:54.217044,999,1001
2024-03-23 00:27:54.476219,999,1001
2024-03-23 00:27:54.486406,999,1001
2024-03-23 00:27:54.486854,999,1001
2024-03-23 00:27:54.517658,999,1001
2024-03-23 00:27:55.024964,999,1001
2024-03-23 00:27:55.180613,999,1001
2024-03-23 00:27:55.315127,999,1001
2024-03-23 00:27:55.335861,999,1001
2024-03-23 00:27:55.335935,999,1001
2024-03-23 00:27:55.398313,1000,1001
2024-03-23 00:27:56.113121,1000,1001
2024-03-23 00:27:56.175118,1000,1001
2024-03-23 00:27:56.475823,1000,1001
2024-03-23 00:27:56.486288,1000,1001
2024-03-23 00:27:56.849313,1000,1001
2024-03-23 00:27:56.890459,999,1001
2024-03-23 00:27:57.056004,999,1001
2024-03-23 00:27:57.128419,999,1001
2024-03-23 00:27:57.563554,999,1001
2024-03-23 00:27:57.957481,999,1001
2024-03-23 00:27:58.143632,999,1001
2024-03-23 00:27:58.464846,999,1001
2024-03-23 00:27:58.620147,999,1001
2024-03-23 00:27:58.723738,999,1001
2024-03-23 00:27:58.744501,999,1001
2024-03-23 00:27:59.149068,999,1001
2024-03-23 00:27:59.149163,999,1001
2024-03-23 00:27:59.552819,999,1001
2024-03-23 00:27:59.759871,999,1001
2024-03-23 00:27:59.843017,999,1001
2024-03-23 00:28:00.019493,999,1001
2024-03-23 00:28:00.185544,999,1001
2024-03-23 00:28:00.268304,999,1001
2024-03-23 00:28:00.309693,999,1001
2024-03-23 00:28:00.703299,999,1001
2024-03-23 00:28:00.713581,999,1001
2024-03-23 00:28:00.868947,999,1001
2024-03-23 00:28:01.366560,1000,1001
2024-03-23 00:28:01.708772,1000,1001
2024-03-23 00:28:01.843628,1000,1001
2024-03-23 00:28:02.187065,1000,1001
2024-03-23 00:28:02.270679,1000,1001
2024-03-23 00:28:02.448048,1000,1001
2024-03-23 00:28:02.696797,1000,1001
2024-03-23 00:28:02.727892,1000,1001
2024-03-23 00:28:02.862697,1000,1001
2024-03-23 00:28:02.914462,1000,1001
2024-03-23 00:28:03.256454,1000,1001
2024-03-23 00:28:03.329058,999,1001
2024-03-23 00:28:03.370485,999,1001
2024-03-23 00:28:03.463636,1000,1001
2024-03-23 00:28:03.723140,1000,1001
2024-03-23 00:28:04.315040,1000,1001
2024-03-23 00:28:04.356328,1000,1001
2024-03-23 00:28:04.532738,1000,1001
2024-03-23 00:28:04.584374,1000,1001
2024-03-23 00:28:04.657142,1000,1001
2024-03-23 00:28:04.916794,1000,1001
2024-03-23 00:28:05.030762,1000,1001
2024-03-23 00:28:05.383488,1000,1001
2024-03-23 00:28:05.445713,1000,1001
2024-03-23 00:28:05.559986,1000,1001
2024-03-23 00:28:06.005715,1000,1001
2024-03-23 00:28:06.026385,1000,1001
2024-03-23 00:28:06.098867,1000,1001
2024-03-23 00:28:06.181974,1001,1002
2024-03-23 00:28:06.182694,1001,1002
2024-03-23 00:28:06.183460,1001,1002
2024-03-23 00:28:06.184178,1000,1002
2024-03-23 00:28:06.184718,1000,1001
2024-03-23 00:28:06.389577,999,1001
2024-03-23 00:28:06.783516,999,1001
2024-03-23 00:28:06.970456,999,1001
2024-03-23 00:28:07.447230,999,1001
2024-03-23 00:28:07.706072,999,1001
2024-03-23 00:28:07.830487,999,1001
